id,path,hex_256
s30/3,data/s30/3.pgm,21d96acb5cc5ef655640d802b1dd346079ba13dbdabb3aff650c8248951af4aa
s30/4,data/s30/4.pgm,30cd7bfd5486eff75c00da0231df316078fb13c9e8bb307f75adae003598f1a8
s30/5,data/s30/5.pgm,20cd6bfe54c5ef77d404f80231df306078bb13c9c8bb30ff71adaa081518f4ea
s30/6,data/s30/6.pgm,02cd6aded487eee75c005a0231e9346078eb13cb40ba14ff7d2e8e09159af1aa
s30/7,data/s30/7.pgm,11cd6bff54c7eeff1480da4231fbb56078fa17ca68ba18fff3afaf0031b9f1a8
s30/8,data/s30/8.pgm,10cd3bfe54c7eff75400c80231ff306078fa13c849bb123f75adae081198b4aa
s30/9,data/s30/9.pgm,31cd7bfed487efe65400da0271eb316078fa1bcae9bb1c7f79ae8f0035baf1a8
s31/1,data/s31/1.pgm,9b5cffee74ccff733dcad602fdff3761fff51fe9e1b7b2cff7ffdb0026a935fa
s31/10,data/s31/10.pgm,20a9fdf9d4cf71ff77a17c08f3bb0030d9be765852fa717dffff35656188c6aa
s31/2,data/s31/2.pgm,30c97ded5d4f57fa6fa1ee0873ff0170d8fc7d6848ba793dffbf051061aa4222
s31/3,data/s31/3.pgm,38b979e554cffbf76fa1fe0abb3f1430f8fe1f4843bb71fdffff3501638846ea
s31/4,data/s31/4.pgm,20f97be57ccf7bf46fe0fe007bff2560fbff5f6a41bb7addf7fd071261ba64ea
s31/5,data/s31/5.pgm,31d97be555cf73f66fe0fe0a393f056078fc3f6841bbf16dffef271061a946fa
s31/6,data/s31/6.pgm,1c597fed74c6ff707dccf6027ddf33617efd1febe9b330ecf7eda2802fb964f3
s31/7,data/s31/7.pgm,0af17babf4c7ffed0f4dd58720de7e20fefb17f7c2bbbcd17fdd8fcb171af5db
s31/8,data/s31/8.pgm,98dd7bfc74c5fb71bdccf6023ddf3261feff1fe9e9b130eff3ffaa0027b065fb
s31/9,data/s31/9.pgm,5c7d7aeeb4c77ff46dccff0633df3360fcf71feaf8b338acf3edaf0025bbf5fb
s32/1,data/s32/1.pgm,1bbf7be97797fb772d0d7cc2bd9fb6607ebb97d5d29a34fffefdaac0378ca1f9
s32/10,data/s32/10.pgm,2a9d6ab9fd97fe67cd4d7c8328ed36c4feab9785d6ba32dd7e7f9ecb578cfddf
s32/2,data/s32/2.pgm,1e9972ecf7d2fe73ad88fe032dff26d0febb97e3d4bb10ccfbfd8fc337aeedd3
s32/3,data/s32/3.pgm,3a9d7ae877d7fee78d40fe033dff3460eeb997d1c4bb30ff7ffd8f03370eeeda
s32/4,data/s32/4.pgm,0a9d72d9f5d6fd76fd4dfe0228bfb6e4efaf978dc7bb32ff777f92831f8cfcff
s32/5,data/s32/5.pgm,1b397ac875d7fa776fc17e033f9e3764febb97ddcfbb34fc7f7d8a43e78cfdee
s32/6,data/s32/6.pgm,12d272bc77d2bc473d0d76232cfe3644febb9781debb02ddb3ff9ec3170cadcf
s32/7,data/s32/7.pgm,0b8962c9d7d7fff71d455e87399e36647ebb93ddd7bb34ff7e7d8ec33f8ef5dc
s32/8,data/s32/8.pgm,2b9d7ac9f5d7f9f78f4d7e0308feb6e4efbf9785d4bb30ff7f5d9acb578cfdd7
s32/9,data/s32/9.pgm,2a9d7af9f5d7fc77bfc57e8328ff2660efbb979116ba32ff7fdd9fc3370cecfb
s33/1,data/s33/1.pgm,13807bf955c7f9435d007d033d9f3c60f8b9139112ba30d7573d8a0a358875e2
s33/10,data/s33/10.pgm,81a8fbdae4e4fdd79913fc129c9f7468eb9b3799b2ffb0f3ffdd9e60d5c8f7ea
s33/2,data/s33/2.pgm,03acfbdbfce5f9d71f575cd2bd9e7469efbb379d922c36f34f1d9ae89588b5a8
s33/3,data/s33/3.pgm,02e0f8f96dd5f9d78f153c13bcdf7420efbb9f91862ea2f17fd99afb978ef5eb
s33/4,data/s33/4.pgm,0aa0faf86cd5f9d79f15f412bd9f7428ee3b1795922e22f3dfddba6b978aa5eb
s33/5,data/s33/5.pgm,bc446efd5c97fa60d500f30279d9356178a993efe8b716fdf3798a0877bb74a2
s33/6,data/s33/6.pgm,03997bec54c7bb775440d80239df3460feb917c9d2bb30df712d8a805588b5e9
s33/7,data/s33/7.pgm,934c6ecc4fd3ece2cd04f68269dd356568f09bcfe4a736ec337aca0117bd75a4
s33/8,data/s33/8.pgm,b9cc6ffc1dc3efe1d5c0f20379dd356178bd1feb68bf25fff3eb820177b874ea
s33/9,data/s33/9.pgm,13856afc5e87be671c00f0c23dde3460febb138df2bb06df74fd9a001588f988
s34/1,data/s34/1.pgm,4330fad1f5dcf9d73ffd74161c9e57e0b71ff71996f8f0d0df7f36e48594efd3
s34/10,data/s34/10.pgm,03d973c9749df9ff7f6d5ec2ecdedec47f8fd78dc7fab7d53e5eb6c4158c45fd
s34/2,data/s34/2.pgm,68bdf25577def3777be97e02b9bd92602e3fd79980f8f7cd7ffd96c2678cd6fb
s34/3,data/s34/3.pgm,4af962d5f7de795729c57e8b3d9f17707ebfb79982d9b4c57fedb28127845ffb
s34/4,data/s34/4.pgm,0f317be06f1fff78affc7e4bddfff563fefdffc7c1d13bcc7f5d2fad27ad27f3
s34/5,data/s34/5.pgm,2b587bf465ddfd53bfecf26dfddf3771fcfdff43c1d332e957ff27ab27bcc7fb
s34/6,data/s34/6.pgm,0bbb72d96ecbf9727f65762319be9f61aebff78992faf7d157389bc607ac4fff
s34/7,data/s34/7.pgm,eab87ed4edddbdf7bffdb41f2cff765bedbfff55b76ff2c15f5b5fbb4f0cd7ff
s34/8,data/s34/8.pgm,23b0f9d9ecddfdcf4f7d740abcbc54a4af9b7719d37af6f11f1e57ef458cc7ff
s34/9,data/s34/9.pgm,039d73c1ec3df9f72b797e02bcbedc249f9f5709d7daf3f1bf7e96ee0488c7ff
s35/1,data/s35/1.pgm,10c93bec54cd7f652d01ea023fdf3060fefb1bc25bbb10fdf3b58649310ae7aa
s35/10,data/s35/10.pgm,02b92bf876c5f9e79e45dc83bdde3440efbb179152ba30df5eddbac91508a5db
s35/2,data/s35/2.pgm,1a993bfc55c5bb67ad05fc033c9f3660e8bb939152bb30ff7ffd9a4b110aa5fa
s35/3,data/s35/3.pgm,02996bfc76d5f9670d41dc82389f3660eebb1781c3bb30dd777d9a881508f5fb
s35/4,data/s35/4.pgm,1a9d3ae855c53d67af01ec03bcbf2670fabbd381129b12fdfbfd8e4b1000a5fa
s35/5,data/s35/5.pgm,0bb97bf874d5b9771f415ca3bd9e3460febb979593ba34df5e7dbac2158c75fb
s35/6,data/s35/6.pgm,3a9d62bcd7d3fe675d055c832cbe36c4febb938156bb34ff777d9ecb370cfdde
s35/7,data/s35/7.pgm,1b996bec7796fb753f49de823d9f3660feb997cd9abb30fdfffd8ac2378e61fb
s35/8,data/s35/8.pgm,0acd6af8d7d5be671d01dc82a8bf3664eebb938152bb10ff7f7d9e43170cbdfa
s35/9,data/s35/9.pgm,03996bbd7685b9671e415e82bddeb460eebb178593bb34fddf2daec2bd8831f9
s36/1,data/s36/1.pgm,2a993be85ec5bb770c4cdca33c9f2660feb997c1439b32dd7365bac9350a34fb
s36/10,data/s36/10.pgm,02993bec5dc5fdf74f41dc02b8bd3460ee3fb7c8de3833d57ffd9eca5508f5fa
s36/2,data/s36/2.pgm,03896a8c7681ba678f41daa72caeb640eeb93785c6ab24fd367d9acb150c71db
s36/3,data/s36/3.pgm,03993bec76c5b9730f49dee7bd9f3060ee3b1fc1d39932fdfbedbac0182825fb
s36/4,data/s36/4.pgm,02982bfd76c4bb770d485e67bc9f3060ee7f9785c19930ff753cba821d0835fb
s36/5,data/s36/5.pgm,0a993bf976c5bbd71f4d5ca7bc9e3660fe3b9791929a32f56f559acb150aa5fb
s36/6,data/s36/6.pgm,129b6bac7683fd678d40fee73daeb440eeb917c5c0bb24fdfeed8a823d8875db
s36/7,data/s36/7.pgm,12c97aec7683ffe70c40fae23dbf3460fefb17c1c8bb34ddffef8ec03598f1bb
s36/8,data/s36/8.pgm,12d93bac34c4bfe70c495a03bd9f2040ce7f1fc5409920fdf1adae82141225db
s36/9,data/s36/9.pgm,33597bed7487ff722dc0fa423b1fb530fffd7f6ccbb031cd7fdea7a07dba7079
s37/1,data/s37/1.pgm,9e14fffa77b7fb521d43ff137dff3e69ffbbb793a2ff38fed3ffbac1b7cd25e3
s37/10,data/s37/10.pgm,0a007afa64fff9521f4f7f131ddf3668ffbb379586b636d757dfbaca978f71f7
s37/2,data/s37/2.pgm,92dd6ffd16c7fff69cccfa037fbf3060faf93fc760bf30fffbefaec13418f5fb
s37/3,data/s37/3.pgm,bab47fea7ff5f97b9d49f5177cff3861ffbb9799b3bb32ffdbffabee170c21f3
s37/4,data/s37/4.pgm,9addeafc0fc57fe6bfccfe03fd9f3370eef9bfc768bf32fbfbffaf8335bcf5fa
s37/5,data/s37/5.pgm,9add7bfc57d5ffe4ddccf6027dfd3760faf9b7c3e0bf32fff3fdaf8b373c75fb
s37/6,data/s37/6.pgm,1ad96efc57d57ff7bdccfe837ddf3760eef9bfc3e4b932fff3ffbe83279cf5fb
s37/7,data/s37/7.pgm,8e1cfefe64a5be5d9fdb5dd37cffbf49ff7bb781b3fe3afffffffb8a9599e1d3
s37/8,data/s37/8.pgm,93dd6afcd4d7fff4d5447e02b9ff36607ef917eff8b930ffffefafc035bef4fb
s37/9,data/s37/9.pgm,8b143bf875b7b9529fcbfd133cdf7e60febbbf81b7bf32d7d7dfbaea974d61f3
s38/1,data/s38/1.pgm,13df6bef7486ef7454405e8279cfb7607eaa17efe9bb34ff766faa803db870f9
s38/10,data/s38/10.pgm,13cd6bfe5683ee77d440dac231ccb4407ebb13c5c3bb14ff372d8a00159af1a8
s38/2,data/s38/2.pgm,32d96bde7dc5fff79d40d8032cdf3460ecbb3bc3c8bb36fdf3358a0b151af5fa
s38/3,data/s38/3.pgm,93df6bfe7693bf74dd48d88729deb5607ef993cfe9bb36ff762caa8a15bf71f9
s38/4,data/s38/4.pgm,228d7bda55c5b8679d4158033cdf3440ec3b1381c2bb32ff371c9a0b1518f1fa
s38/5,data/s38/5.pgm,03dd2afe57c5fe679d445e032cdf3640fdbb9381e2bb36ff777e9ac31518f5de
s38/6,data/s38/6.pgm,935d6bee54c2ef76d440dec279ffb7607eab17cfe1b934ef306eaa803d8871f8
s38/7,data/s38/7.pgm,13dd6bfe56d7ffe7d540d88221ceb460feab13edefbb34ff723d9a831d98f1fc
s38/8,data/s38/8.pgm,229d6bca54c7fffd55407c0229dd34207cbb1381e0ba38fd775d8a81378a74fe
s38/9,data/s38/9.pgm,119d6fef76c6ef7774405e8671dfb4607eba17efe9bb34ef712eaa803daa70f9
s39/1,data/s39/1.pgm,13dd6acf76d7ef755540dec679ceb2607eab17edd99a35ff766daa803d8e74f9
s39/10,data/s39/10.pgm,039cfbdbf4f7bbf71f495eb3bcfeb660ff7b179597bc3ef73f7f9eca9fc8f5ff
s39/2,data/s39/2.pgm,11dd7bed34c67b7554485646b51fb0607eb11fedc3b831dde5afaac0358a31f9
s39/3,data/s39/3.pgm,06bebabaf7e5bfcf1f57ddb7ecfe7e00ff3b9797961e3af33f579fef955ebddf
s39/4,data/s39/4.pgm,039e629bf7b5ba471e4d5de7bc9eb660fe2b139d96b836f72e5c9ac29d0eb5dd
s39/5,data/s39/5.pgm,38d97afe57d7fb764d40dc0379df3260febb93c9caba32fffffd8a09378a74fa
s39/6,data/s39/6.pgm,0bbf7adbf7f5bbf71f4f5cf7acfeb660ff3b979597b83eff7f5fbecb9fcca5ff
s39/7,data/s39/7.pgm,33596bec7687fb711548fa0339cf34607eb917edc8bb14dd73adaa80358a70e8
s39/8,data/s39/8.pgm,32896aec5683fb6004007883398f30607eb917edcabb04dd71adaa80358a74c8
s39/9,data/s39/9.pgm,239d7afa76d7bb771f415c0239deb6607ebb93c1d29a36ff773daac9378af1f9
s4/1,data/s4/1.pgm,2b597ac575defd56edcc7e023f9eb760eebd97ccc5b030c8f7fd828207be6df9
s4/10,data/s4/10.pgm,12897be876c4f8670c015a02bd9e34606ebb138152b810dd77ed8ac13508b18a
s4/2,data/s4/2.pgm,1a197ae476d6fb728d4cfea33d9f3660febd97e1c89b30dcf7edaa8135a875db
s4/3,data/s4/3.pgm,23996bcc76d4f957ad407c823c9eb664eeb91789c3b9b4c5577c8a8037ac75fe
s4/4,data/s4/4.pgm,12197bec76c6ab546c405e82399f35607ebb17c9c3bb34cf772daa80258a75f8
s4/5,data/s4/5.pgm,03897bed76d6f9774d415e83399fb660eeb99785c6ba34dd777d9a81358e35fb
s4/6,data/s4/6.pgm,02996be856c5ba650d447c832c9e36406eb913d1c6bb30fd770c8ac8158c75de
s4/7,data/s4/7.pgm,02b96bec56c5bb471c445c82389f3060febb138982ba30fd772d8ac8358a75ea
s4/8,data/s4/8.pgm,1b197be566d7fb72edc05e823d9eb760eeb917c5c5b834c817ed8a802fa675fd
s4/9,data/s4/9.pgm,33596aed76d6f9760d4cfea3399f3760eeb997adccbb34cc77fdaa8035ac74fb
s40/1,data/s40/1.pgm,30c92bee54c7fbe754416c0231dd306078fa13c95aba32fd7f2d9249350af4fa
s40/10,data/s40/10.pgm,10897bed7487e9673440f202b59f3060eeb91389c8bb10fdf5ad8a80358831e8
s40/2,data/s40/2.pgm,028d63ca7681ba671f01588221ce34607ebb138596ba24ff361c8a0a151ef5cc
s40/3,data/s40/3.pgm,32a97afb57c3ba661f457c032ddf3640febb939116ba32ffe75d9a4b150ff5da
s40/4,data/s40/4.pgm,10097bec76c7f9535c00f202b5df3060eeb91789cabb10ddd7ed8ac0158875aa
s40/5,data/s40/5.pgm,039d6bcd76c3bb779c415a42319eb4607e3b13c5c1b834ef762caac0350ab5e8
s40/6,data/s40/6.pgm,30c92bec54c7ef775400ea0233fd306078aa13c84abb10bff1ada6407518f0aa
s40/7,data/s40/7.pgm,13197bec74c6f9752c40de063ddfb6607eb917edc19b34ed77adaa883d8a31f9
s40/8,data/s40/8.pgm,32e96ae855c7ffe4c641fc0229dd3460fcfb13e14ebb38fdf3dd8ae9150a749a
s40/9,data/s40/9.pgm,03797bf876c6b975ac4052023d9f3460feb91789c19b30ec7789ae000d0025fb
s5/1,data/s5/1.pgm,1a597be834c7fb70a508f4033fdf31406eb917c3c8b330fdf3e9aa01359a74fb
s5/10,data/s5/10.pgm,03b97be876c5b9772d4d5a87bd9f3460eebb9795829811fddf7d9ac31588a59b
s5/2,data/s5/2.pgm,314d6bec74c7ef74c580fe027bfb35607ee816eac8bb30aff3eda28075ba70e8
s5/3,data/s5/3.pgm,32496aed5487eb600504fc0239cb3440fea817c948bb10df73ec8a03358a708a
s5/4,data/s5/4.pgm,9a587aec74c7fb70ad08f4033ddf31416eb997c3c89710edf3e9aa8935ab35eb
s5/5,data/s5/5.pgm,11497bfc54c7eb755c40d24235df34606ea9178dcb9f10fdf1a88a001d8871b8
s5/6,data/s5/6.pgm,93486bec54c6eb705440d24231dd35607ea917efc9b714dd5328aa8035aa71b8
s5/7,data/s5/7.pgm,82587aec74d5fa508f48f003bd9f3640feb997c1c8b570dfd3dd8a89370875fb
s5/8,data/s5/8.pgm,02cc6abe5697ee779c01d083a9ca34407aab13c5eebe24ff76608a80158eb5ca
s5/9,data/s5/9.pgm,920b6bac5486eb771400d24231cfb4607eab17cdea9a24eff22daa80358871b9
s6/1,data/s6/1.pgm,32c97bfe5cc7fb671f04da03bddd3460f8ff1b810abb32fff5bd8a00150835ea
s6/10,data/s6/10.pgm,12dc7bfd7dcffbfc7f44fe03bdff3760ffbb9fc980bb72fffffd8aa3959bf5fb
s6/2,data/s6/2.pgm,11997bfe7cc7ff74df40fc02f5df3460fef937cb41bb72fd7ffd8a4035ba75aa
s6/3,data/s6/3.pgm,01897bfd5cc5ff671e01d802b5ff3060f8bb13c912ba52fffdbc8a49150a35aa
s6/4,data/s6/4.pgm,2adcffff55dffdfd7f01f603fdff3660fffbbf89c2bbf2fff7ff920a558865fb
s6/5,data/s6/5.pgm,128cfbfd15e7faf2fdc0fe027dff3460fcbf17c9aabb30ffdfff9a43d58875e8
s6/6,data/s6/6.pgm,12cd7bedd6c7fbee3ee4fc023dff3260fbff1fc9dabbfadfffaf9b4c75aab5da
s6/7,data/s6/7.pgm,13087bec74c7eb709c40f6027fdf31607eb91fefc8b730fdf3e9aa8035aa75f8
s6/8,data/s6/8.pgm,02b07ffd7ccff97bbf5dd613ddff3e60ffbfbf91b0bb73d7dffffbc0940875f3
s6/9,data/s6/9.pgm,335c6fed3c87eb781cc0f2027dff31607ebd3fefc8b335dff7e9ab8035ab71f0
s7/1,data/s7/1.pgm,30897aed5787fb778c00fa023199346078b917c548bb10fd73ed8200358a70aa
s7/10,data/s7/10.pgm,01293bed54c6fb7704c078023c9f3060fcbb13cc89ba30cdfd8c8a001d0871a8
s7/2,data/s7/2.pgm,038d3ffd5687bf775c005a42b8993061ec3b13c9f1b830fde5bbda001508f1a8
s7/3,data/s7/3.pgm,038d3aec5587ea671d00d842309a3060e8bb13c942bb10fff1fc8a001d087188
s7/4,data/s7/4.pgm,01897be95485f9774c017842b59b3060eabb13c9c3ba10fde5bc8240590861aa
s7/5,data/s7/5.pgm,038d3bfc5487b9678e015842b59b3060ec3b138153bb12fffdacba681c08a18a
s7/6,data/s7/6.pgm,128d3afc57c5f8679d01ca032c9f3464e8bb938146bb32ff37fd9a03150cb98e
s7/7,data/s7/7.pgm,318d7bec5787fa670c00d803348b3440f8bb13cd5abb10df79ad8a40310af1aa
s7/8,data/s7/8.pgm,228f7adc5d85fa678f05fc0328ab3460f8bb038912bb12ff7bbd9a4b5508f08a
s7/9,data/s7/9.pgm,028d5af856c3fa679c01ca022c9b346068bb13c152bb10fffebc8a403508b18a
s8/1,data/s8/1.pgm,089f7bcff692bff61c085ac2fdefb0607f3e97eed1b80cff6e2fa7c01fcfa1b9
s8/10,data/s8/10.pgm,33097acdd684ff770d007e023998b6607ebb17cdd7ba34cd772dbe02358af0ae
s8/2,data/s8/2.pgm,108d7bcdf4d7f9775f015c42ff9f34607fbb138813b830ff7fafa2c0358aa1f9
s8/3,data/s8/3.pgm,288d7ae895c7ef574d05fe021abd346078ba93c810aa30ef77ed820bf3dafcea
s8/4,data/s8/4.pgm,039d7ac97695b9771f4d5c873c9eb664fe3b1785d7b834ff767cbac21d8ab5fd
s8/5,data/s8/5.pgm,3b897aecd5d6ff7745847e023bad366078eb93c8d2ba30e877ed860133baf4ea
s8/6,data/s8/6.pgm,3b8d7bfcd4d6ff77cc047e0239bf3460f83b13c950ba32ff7feda643358af5ea
s8/7,data/s8/7.pgm,089d78fbbfe5f9e7de41de93bdff3660ff3b1799b2a832f7ffdfbac9b548b5fb
s8/8,data/s8/8.pgm,388d7bfdd5c7ffe754047c0279fd366058fb92c852ba33ff67af964177b8e4ea
s8/9,data/s8/9.pgm,239c7bfb75d5ffe75e4c7e023dff32607dbb938943b832ff77dd96c11598b5fb
s9/1,data/s9/1.pgm,128d73bb55c5aa671c0158433cde3460fa3b9391439a14fffd868a42150cb1a8
s9/10,data/s9/10.pgm,238962f857d5b8675f015c8328dc34e0f8bb939586ba36df775d9acb570cfd8e
s9/2,data/s9/2.pgm,32cd6afa57c5bf671d007003289f3440fabb93c142ba10ff7f4d8a4b750cf5ea
s9/3,data/s9/3.pgm,02cd2baa55c5ba651e0158032ccd3040fa3b938152ba10ff6d158a4b110ef9ca
s9/4,data/s9/4.pgm,03cd42997683ba661d0058822dcab4407aeb13ddc2bb14ff352c8a823508b18c
s9/5,data/s9/5.pgm,028d72fa57d1b8679d055c832ccf32c0ee3b939142ba14ff7b559a4b170cb5da
s9/6,data/s9/6.pgm,02996ade76c2fa6794045ae329ceb4607ebb97c5c29b24fd702c8a81358ab589
s9/7,data/s9/7.pgm,23196b8c76c7ab731c4450e3398eb6607eb917cdc4bb34fd362caa80358e35f9
s9/8,data/s9/8.pgm,029d7acc74c7ff771d08d80239dfb4607ebb17c7c09b14ff732caa80358a75fb
s9/9,data/s9/9.pgm,13cd6afed4c7ba675d04588329ce3640fcbb93ddc6bb34ff312d9a03359cbddc
